species,property,aac_spearman,dc_c0_spearman,c1_spearman,dc_minus_aac,dc_minus_c1
s_aureus,hydrophobic_moment,0.5513746815902028,0.8960338937475318,0.7771061139209783,0.3446592121573291,0.11892777982655356
s_aureus,hydrophobic_moment,0.5513746815902028,0.8960338937475318,0.7408827805105105,0.3446592121573291,0.15515111323702135
s_aureus,hydrophobic_moment,0.5513746815902028,0.8960338937475318,0.6887682614017796,0.3446592121573291,0.20726563234575224
s_aureus,hydrophobic_moment,0.5513746815902028,0.8960338937475318,0.7324503985544086,0.3446592121573291,0.1635834951931232
s_aureus,hydrophobic_moment,0.5513746815902028,0.8960338937475318,0.8290722072852004,0.3446592121573291,0.06696168646233147
s_aureus,hydrophobic_moment,0.5513746815902028,0.8750293544481896,0.8551447335545244,0.3236546728579869,0.019884620893665272
s_aureus,hydrophobic_moment,0.5513746815902028,0.8750293544481896,0.7525759828094224,0.3236546728579869,0.12245337163876724
s_aureus,hydrophobic_moment,0.5513746815902028,0.8750293544481896,0.8062356621908335,0.3236546728579869,0.0687936922573561
s_aureus,hydrophobic_moment,0.5513746815902028,0.8750293544481896,0.7855296381360912,0.3236546728579869,0.08949971631209841
s_aureus,hydrophobic_moment,0.5513746815902028,0.8750293544481896,0.6566663552006872,0.3236546728579869,0.21836299924750247
s_aureus,hydrophobic_moment,0.5513746815902028,0.8750293544481896,0.7771061139209783,0.3236546728579869,0.09792324052721135
s_aureus,hydrophobic_moment,0.5513746815902028,0.8750293544481896,0.7408827805105105,0.3236546728579869,0.13414657393767915
s_aureus,hydrophobic_moment,0.5513746815902028,0.8750293544481896,0.6887682614017796,0.3236546728579869,0.18626109304641003
s_aureus,hydrophobic_moment,0.5513746815902028,0.8750293544481896,0.7324503985544086,0.3236546728579869,0.142578955893781
s_aureus,hydrophobic_moment,0.5513746815902028,0.8750293544481896,0.8290722072852004,0.3236546728579869,0.045957147162989265
s_aureus,hydrophobic_moment,0.5513746815902028,0.8728637539422673,0.8551447335545244,0.3214890723520646,0.01771902038774298
