species,seed,property,coefficient,spearman,r2,mae,spearman_ci_lo,spearman_ci_hi
s_aureus,6,charge_density,2,0.8477739499545637,0.7265184496246033,0.0522336690646832,0.8180557272058506,0.8720518185356356
s_aureus,6,charge_density,3,0.7822717996630629,0.6113074053343657,0.06105297896921663,0.7471594608484657,0.8138675763184507
s_aureus,6,pI,0,0.9087193932257597,0.757505545738317,0.44925074795099684,0.8891986546841375,0.9233760164546396
s_aureus,6,pI,1,0.8022652428676044,0.4674844593531201,0.6630666052450341,0.7714509498229951,0.8289539746911548
s_aureus,6,pI,2,0.7121497036548511,0.42678821152162405,0.6925274871465726,0.6640736043071727,0.7535090919527463
s_aureus,6,pI,3,0.6736290761839102,0.36971850004709095,0.7401751719497318,0.6300636439228255,0.7135197233968092
s_aureus,6,mean_hydrophobicity,0,0.9574655421367803,0.9364685504001884,0.17654432324731656,0.9472712340518135,0.9657082728285104
s_aureus,6,mean_hydrophobicity,1,0.8312422922263187,0.6967955719906456,0.3832289276587661,0.8011741112820737,0.8562166029320362
s_aureus,6,mean_hydrophobicity,2,0.8476868212179166,0.7449465201068963,0.33791525846590176,0.8187271656162898,0.8750916937115782
s_aureus,6,mean_hydrophobicity,3,0.7418479063225114,0.5619012167400206,0.44825080015759544,0.7004315468803349,0.7796934073549311
s_aureus,6,hydrophilic_fraction,0,0.9602665073692026,0.932084063243262,0.02399785377606648,0.9523011677437219,0.9669215658416379
s_aureus,6,hydrophilic_fraction,1,0.78369876648969,0.6319957424498905,0.0544927468194031,0.748362052211066,0.8143600413150461
s_aureus,6,hydrophilic_fraction,2,0.8053472845568135,0.6677146274564592,0.0515420331499075,0.7739169110837948,0.834365682963996
s_aureus,6,hydrophilic_fraction,3,0.7097232749033722,0.513999374396638,0.06465806408703757,0.6670765743549295,0.7462669051758839
s_aureus,6,helix_propensity,0,0.9571857108651691,0.9249774816645401,0.03169827116330363,0.947834823745753,0.9643395304021245
s_aureus,6,helix_propensity,1,0.792773694645455,0.6483203432917514,0.06879362703362517,0.761757381594276,0.8216953797285133
s_aureus,6,helix_propensity,2,0.711079765812207,0.5552095455251805,0.07799543151409234,0.6621869471197951,0.7520379252563953
s_aureus,6,helix_propensity,3,0.708781440080121,0.5247869122731276,0.07989698785783486,0.6647524823310078,0.7474963839098785
s_aureus,6,hydrophobic_moment,0,0.893694583098881,0.7860486611548241,0.19619813583705017,0.8752598216900077,0.9091156985857953
s_aureus,6,hydrophobic_moment,1,0.7408827805105105,0.5848040200771878,0.27979137356862377,0.697145210099302,0.7791397448463884
s_aureus,6,hydrophobic_moment,2,0.6303379620693028,0.4966910627864898,0.3133238439022041,0.5765578462264387,0.6819615576076912
s_aureus,6,hydrophobic_moment,3,0.6338820192251655,0.47745066588864504,0.31560622559542584,0.5797356180018163,0.6809795849346192
s_aureus,7,net_charge,0,0.9392435905901045,0.9199473344453862,0.4323314088706269,0.9270721551737394,0.949831530503142
s_aureus,7,net_charge,1,0.8373687321533805,0.7468519114241237,0.7752001756252589,0.8114350611727698,0.861532058051227
s_aureus,7,net_charge,2,0.8537922153840517,0.770383116263543,0.7127959431404918,0.8303143192348466,0.8759514948936091
s_aureus,7,net_charge,3,0.7567654409009067,0.6205768412240292,0.9293467116788349,0.7176064752363295,0.7913589080364672
s_aureus,7,charge_density,0,0.9705304003010073,0.9435254231841379,0.02359194627633851,0.9646454649678036,0.9750364347938995
s_aureus,7,charge_density,1,0.8620382880588104,0.7207044222576041,0.05183377112859328,0.835997164917184,0.8838968122170822
s_aureus,7,charge_density,2,0.8873307799240617,0.7107979768187422,0.052395986314569265,0.8665102673416484,0.9035339368399214
s_aureus,7,charge_density,3,0.8157657873588895,0.6266005779788716,0.05918417209020242,0.7834725382997136,0.8424167998344233
s_aureus,7,pI,0,0.9041666000361481,0.7527570204546168,0.4585248612231156,0.8846958656310814,0.9191440135420443
s_aureus,7,pI,1,0.8026064052633021,0.48919577971983075,0.6648255568977414,0.7703524312529583,0.8292910481505836
s_aureus,7,pI,2,0.7657494779428925,0.4875823716758847,0.6483084310696817,0.7234988228850192,0.8012515022340256
s_aureus,7,pI,3,0.7569325438581012,0.47133028782140496,0.623713701803853,0.7157991468458748,0.7938820567403764
s_aureus,7,mean_hydrophobicity,0,0.9640057574544667,0.937341560384558,0.17195295607119815,0.9548593101236517,0.9707215296707933
s_aureus,7,mean_hydrophobicity,1,0.8817236623844714,0.793289985921119,0.31954774338690484,0.8589965929827352,0.9002119830208049
s_aureus,7,mean_hydrophobicity,2,0.8476278632038022,0.7542172655462341,0.3536718866713736,0.8194998757038069,0.8714784020379157
s_aureus,7,mean_hydrophobicity,3,0.7860110441787586,0.6376520022371303,0.4157014168808063,0.7469823047446456,0.8169274584978541
s_aureus,7,hydrophilic_fraction,0,0.9565393514122507,0.9235920197237626,0.02467625881853197,0.9475946030896846,0.9636474031926329
s_aureus,7,hydrophilic_fraction,1,0.8638107651881857,0.7768023561940121,0.04266323982453946,0.8388709555283264,0.8878422041415283
s_aureus,7,hydrophilic_fraction,2,0.8370962761468583,0.7118355733245882,0.04863563844958693,0.8086946224895131,0.8623714733185084
s_aureus,7,hydrophilic_fraction,3,0.743782311551821,0.6105783223798291,0.05721937026881511,0.6982659111690941,0.783440363995358
s_aureus,7,helix_propensity,0,0.9368106408672815,0.8901999046492375,0.0377176379127104,0.9239164518144507,0.9467551375954616
s_aureus,7,helix_propensity,1,0.7826978593930332,0.705056669143833,0.06356798119684683,0.746775315241684,0.8191786114542718
s_aureus,7,helix_propensity,2,0.7666164484101524,0.5954919448196366,0.07217107157077826,0.7283480524782231,0.8002351541282925
s_aureus,7,helix_propensity,3,0.660711631754025,0.47407475762184914,0.0826447766035648,0.6105439752287176,0.7050431473866536
s_aureus,7,hydrophobic_moment,0,0.8372900350706802,0.7048518234837413,0.23344273735789714,0.807729447738609,0.860932952770945
s_aureus,7,hydrophobic_moment,1,0.6887682614017796,0.4695981582734605,0.3165100405589779,0.6416332436117012,0.7342823989889902
s_aureus,7,hydrophobic_moment,2,0.6998228158887498,0.5042603707862783,0.30787825657372003,0.6551429438484104,0.7384348031828253
s_aureus,7,hydrophobic_moment,3,0.6527579824385923,0.46036095364151997,0.3261253583816601,0.6006651979726851,0.6990104884397094
s_aureus,8,net_charge,0,0.9321775493227593,0.8908474933618908,0.4763523270383739,0.9182527167868612,0.9425821538558138
s_aureus,8,net_charge,1,0.8518498817977896,0.7544254043820735,0.714952651780422,0.8226693660800214,0.87494549695643
s_aureus,8,net_charge,2,0.7446672147879764,0.5953283117200399,0.9401549484055199,0.7022126779509199,0.7810404997154519
s_aureus,8,net_charge,3,0.7498852357778928,0.5203355958735125,1.051147538021968,0.7130408298027583,0.7849162933247963
s_aureus,8,charge_density,0,0.9541688416983893,0.9160067588066874,0.028480875196210956,0.9457340869511353,0.9611311158396209
s_aureus,8,charge_density,1,0.858881993589175,0.7097966294068571,0.05259495745523552,0.8348591569605495,0.8792021737609064
s_aureus,8,charge_density,2,0.8182591997619826,0.6381189285826008,0.05976296852743399,0.785488536580272,0.8461970245223596
s_aureus,8,charge_density,3,0.7777244980541473,0.5222923409059015,0.06918444811837224,0.7442597171034981,0.8074714675136537
s_aureus,8,pI,0,0.9088621395899558,0.7429813592122412,0.4608803561353306,0.8913568980203255,0.9224489238356017
s_aureus,8,pI,1,0.8330413731356063,0.5878561136423774,0.573856671250711,0.8047344496474391,0.8586242311604825
s_aureus,8,pI,2,0.7181080995158613,0.4205469339947122,0.6911188634737268,0.6695446109789025,0.7604098335450327
s_aureus,8,pI,3,0.6767014947898263,0.25640104416983045,0.8155788005618596,0.6321720474403262,0.7162177665365566
s_aureus,8,mean_hydrophobicity,0,0.9525119441559978,0.9314957484960351,0.18186205379962833,0.9408608270630464,0.960657736449847
s_aureus,8,mean_hydrophobicity,1,0.8395792741140479,0.7620856214000817,0.3358542524747123,0.8041720904970996,0.8677094129547972
s_aureus,8,mean_hydrophobicity,2,0.7778969826361285,0.6694821100708301,0.40358222735461,0.7395382886072972,0.8101487493155826
s_aureus,8,mean_hydrophobicity,3,0.7206590849868836,0.467470179671043,0.5078609453056676,0.6789835086121665,0.7571444006347224
s_aureus,8,hydrophilic_fraction,0,0.9262355390555583,0.8802621626707758,0.031272614098129425,0.9105546395287479,0.9388440099453634
s_aureus,8,hydrophilic_fraction,1,0.8350116688251366,0.7349234744337211,0.04514362621243154,0.8034895236210475,0.863221889499404
s_aureus,8,hydrophilic_fraction,2,0.7759170141186374,0.6626315534374545,0.0530233181652293,0.7359835333155191,0.8109814565683378
s_aureus,8,hydrophilic_fraction,3,0.6853586471547826,0.47968640044721544,0.06421503824449544,0.6391130635062059,0.7293750641080204
s_aureus,8,helix_propensity,0,0.9313375056748135,0.8824717956211153,0.03992112817692695,0.9146964513152599,0.9428556410286818
s_aureus,8,helix_propensity,1,0.7561359667887584,0.6369877746335084,0.06821056009388761,0.7159899133616853,0.7899098897641238
s_aureus,8,helix_propensity,2,0.7387193165649487,0.553571558445948,0.07627398457375975,0.6967333623778535,0.773888366433105
s_aureus,8,helix_propensity,3,0.6868060007262001,0.4995280033799019,0.07966148173102561,0.637006812715056,0.7313899569820824
s_aureus,8,hydrophobic_moment,0,0.840441024111862,0.7002685468725014,0.23642381116961006,0.8086409701565808,0.8655529787626932
s_aureus,8,hydrophobic_moment,1,0.7324503985544086,0.5529561555865705,0.2946016295564705,0.684326404101137,0.7722445196907829
s_aureus,8,hydrophobic_moment,2,0.7323290146964112,0.5498438519138822,0.2951995966528144,0.6894140595405605,0.768540926386599
s_aureus,8,hydrophobic_moment,3,0.664556727767701,0.46791754265478336,0.32659788658194977,0.6092309052309347,0.7090083961122112
s_aureus,9,net_charge,0,0.9257525665429515,0.8749737903962883,0.5102537684848059,0.9084509144914157,0.9393222562660355
s_aureus,9,net_charge,1,0.8614453816207059,0.76541739387891,0.7006905053848024,0.833154827892925,0.8845212886986209
s_aureus,9,net_charge,2,0.8361514057482471,0.7140222208995737,0.7822980853015558,0.803250663929531,0.8601760942897905
s_aureus,9,net_charge,3,0.7503183922773365,0.570970039779355,0.9415222869088065,0.7078176008026348,0.7879859552536848
s_aureus,9,charge_density,0,0.9581225116298823,0.9101612079141032,0.029299211645069805,0.950160504172969,0.9640926714397889
s_aureus,9,charge_density,1,0.8871481979336626,0.7731371927692464,0.04700355974933537,0.8684653541211831,0.9022020343331747
s_aureus,9,charge_density,2,0.8736164609848347,0.7302114814903958,0.0507990695342199,0.8545264152999011,0.8890482469797096
s_aureus,9,charge_density,3,0.7712826417218536,0.5696962430684661,0.06388206840359782,0.7345305661055324,0.804198484797542
s_aureus,9,pI,0,0.8746780872445894,0.7022228678125433,0.4984149184940367,0.84903699290038,0.8962755506092764
s_aureus,9,pI,1,0.717707828316255,0.4619713247860232,0.6643122248011311,0.6722636366856164,0.7597451854442462
s_aureus,9,pI,2,0.6859335345471766,0.3506665518637493,0.7651110213572583,0.6365199373998501,0.7282523120257599
s_aureus,9,pI,3,0.7069218715388155,0.3986317372579359,0.6851171631700408,0.6620640968655717,0.7501862883109504
s_aureus,9,mean_hydrophobicity,0,0.9470445491094485,0.920914732093748,0.1928411339113638,0.9344610786115506,0.9568590378357084
s_aureus,9,mean_hydrophobicity,1,0.8944306141530106,0.8031705983000935,0.31140841338147307,0.8739170978604811,0.9106634593810408
s_aureus,9,mean_hydrophobicity,2,0.8747056903133024,0.7720613294920973,0.3378253724825172,0.8501581017520612,0.8973540698669475
s_aureus,9,mean_hydrophobicity,3,0.8050930538391186,0.6592547127191771,0.41042525633596744,0.7693577387484887,0.8379335511380607
s_aureus,9,hydrophilic_fraction,0,0.9413085631300769,0.898200727854746,0.028784173017185402,0.9292614583379056,0.9494126724179713
s_aureus,9,hydrophilic_fraction,1,0.8581929946696089,0.736647855885868,0.0482518036490166,0.8325010806785649,0.878086315058472
s_aureus,9,hydrophilic_fraction,2,0.8337595912936333,0.6894931597613385,0.0499335792358945,0.802978008786096,0.8593326530510145
s_aureus,9,hydrophilic_fraction,3,0.7863003517374185,0.5898075935601104,0.05745645344581368,0.7515647790976123,0.8173244079897259
s_aureus,9,helix_propensity,0,0.9514705146205783,0.9003864840700986,0.036201148641062365,0.9428547530470535,0.9582760230960997
s_aureus,9,helix_propensity,1,0.7611842467379755,0.611284594181967,0.07219019370531579,0.7229489131148322,0.795633190179271
s_aureus,9,helix_propensity,2,0.80447857147345,0.6471228202714496,0.06818643748938122,0.7705771380850127,0.833041711901479
s_aureus,9,helix_propensity,3,0.6565855985523528,0.45922816744541584,0.08396210975557468,0.6099682685197625,0.7049903982251957
s_aureus,9,hydrophobic_moment,0,0.8797370563184209,0.8037568522094849,0.18753986808267975,0.8553062957152252,0.8985558352126067
s_aureus,9,hydrophobic_moment,1,0.8290722072852004,0.7028586030060531,0.23582820781780042,0.79690683158735,0.853333115598465
s_aureus,9,hydrophobic_moment,2,0.8259586410280383,0.6858165911308004,0.23973237867226846,0.7963204973459145,0.8494083359659571
s_aureus,9,hydrophobic_moment,3,0.6268374671898914,0.4661001135291756,0.31412130711907504,0.5656244750704235,0.6751215283246017
